Timestamp;From;To
2014-04-02 14:01:47;Manon@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-02 14:02:11;Claudia@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-02 14:06:31;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 14:09:24;Leontien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-02 14:13:21;Willem@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 14:13:40;Victor@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-02 14:16:39;Helen@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 14:21:09;Manon@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-02 14:25:14;Willem@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-02 14:28:12;Ellen@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-02 14:32:47;Manon@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-02 14:33:23;Xander@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-02 14:34:54;Manon@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-02 14:36:26;Claudia@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-02 14:40:10;Fiona@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-02 14:44:12;Claudia@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-02 14:45:53;Fiona@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-02 14:48:43;Willem@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 14:49:01;Claudia@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-02 14:52:28;Fiona@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-02 14:54:41;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-02 14:56:07;Ronald@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 14:57:51;Fiona@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-02 15:02:02;Koosje@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-02 15:03:40;Iris@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-02 15:07:33;Dolores@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-02 15:09:38;Claudia@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-02 15:10:58;Helen@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-02 15:14:08;Jantien@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-02 15:14:47;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 15:15:54;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 15:18:01;Dolores@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-02 15:22:40;Britt@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-02 15:26:47;Peter@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-02 15:31:17;Anouk@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-02 15:35:04;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 15:38:46;Britt@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-02 15:40:51;Koosje@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 15:44:11;Peter@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-02 15:44:44;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 15:46:10;Ronald@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-02 15:46:32;Quincy@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-02 15:48:49;Dolores@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 15:48:53;Willem@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-02 15:49:20;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 15:53:11;Koosje@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-02 15:53:32;Anouk@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 15:54:24;Dolores@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-02 15:58:28;Britt@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-02 16:02:24;Leontien@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-02 16:06:59;Yorik@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-02 16:09:10;Jantien@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 16:09:17;Jantien@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-02 16:10:19;Fiona@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-02 16:11:54;Dolores@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-02 16:14:38;Xander@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-02 16:19:20;Iris@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-02 16:24:15;Leontien@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-02 16:25:10;Helen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-02 16:28:58;Britt@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-02 16:31:01;Claudia@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-02 16:34:14;Ursul@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-02 16:35:15;Fiona@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-02 16:35:41;Manon@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-02 16:35:53;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 16:39:19;Peter@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-02 16:42:03;Helen@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-02 16:43:10;Ronald@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-02 16:47:19;Fiona@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 16:50:52;Ellen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-02 16:55:19;Leontien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-02 17:00:17;Britt@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-02 17:04:10;Steve@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-02 17:06:50;Steve@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-02 17:10:35;Iris@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-02 17:12:39;Koosje@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-02 17:16:59;Helen@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-02 17:18:20;Victor@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-02 17:22:20;Ellen@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-02 17:27:05;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-02 17:29:09;Grace@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-02 17:32:52;Anouk@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-02 17:34:04;Ellen@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 09:00:14;Yorik@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 09:00:15;Zach@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-03 09:02:58;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 09:04:31;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 09:05:23;Steve@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 09:09:14;Helen@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-03 09:13:49;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 09:16:11;Helen@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-03 09:16:48;Dolores@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 09:18:35;Leontien@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-03 09:19:39;Dolores@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 09:22:47;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 09:26:28;Peter@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 09:26:28;Ellen@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 09:30:19;Koosje@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 09:32:14;Dolores@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 09:32:23;Jantien@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 09:34:37;Britt@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-03 09:38:59;Manon@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-03 09:39:35;Fiona@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 09:42:13;Ronald@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 09:46:55;Leontien@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 09:47:48;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 09:52:21;Iris@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 09:54:19;Iris@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 09:54:39;Victor@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 09:56:04;Claudia@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-03 10:00:42;Dolores@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 10:03:52;Otto@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 10:04:23;Xander@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 10:06:10;Otto@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 10:07:54;Grace@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 10:11:07;Manon@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-03 10:15:31;Zach@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 10:19:03;Ton@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 10:20:10;Xander@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 10:22:51;Dolores@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 10:26:13;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 10:26:40;Willem@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 10:28:44;Zach@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 10:30:36;Ursul@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 10:31:33;Jantien@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 10:33:58;Grace@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 10:37:15;Grace@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 10:39:53;Yorik@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-03 10:43:25;Peter@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 10:45:22;Ellen@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-03 10:47:20;Leontien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 10:50:50;Jantien@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 10:54:10;Britt@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 10:55:35;Ellen@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 11:00:13;Peter@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 11:02:59;Xander@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 11:05:11;Quincy@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-03 11:05:55;Peter@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 11:07:12;Ursul@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-03 11:11:31;Dolores@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 11:13:23;Dolores@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 11:14:35;Britt@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 11:18:44;Claudia@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 11:23:21;Fiona@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 11:24:53;Helen@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-03 11:26:21;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 11:31:06;Manon@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 11:34:15;Xander@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 11:35:17;Ellen@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 11:39:22;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 11:40:44;Anouk@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-03 11:42:15;Koosje@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-03 11:42:43;Koosje@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 11:45:39;Helen@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 11:49:56;Ronald@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-03 11:53:26;Koosje@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 11:55:28;Dolores@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-03 12:00:20;Fiona@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 12:03:24;Grace@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 12:06:57;Ursul@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 12:11:31;Victor@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 12:16:31;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 12:16:51;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 12:17:10;Koosje@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-03 12:22:04;Dolores@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 12:22:34;Manon@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 12:26:11;Jantien@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 12:26:19;Quincy@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 12:30:53;Helen@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-03 12:34:40;Britt@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 12:35:22;Jantien@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 12:36:00;Ellen@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 12:37:26;Leontien@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-03 12:38:39;Jantien@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 12:39:18;Ellen@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 12:40:29;Nico@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 12:42:57;Fiona@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 12:47:01;Dolores@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 12:48:04;Anouk@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-03 12:48:25;Ellen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 12:52:00;Fiona@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-03 12:53:20;Steve@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-03 12:56:35;Grace@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 12:59:39;Nico@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 13:01:40;Quincy@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 13:05:24;Fiona@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 13:09:19;Koosje@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-03 13:10:52;Ellen@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 13:15:18;Claudia@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 13:15:49;Koosje@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 13:17:45;Britt@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 13:17:54;Steve@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 13:22:30;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 13:22:33;Iris@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 13:23:28;Nico@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 13:23:54;Steve@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-03 13:25:37;Helen@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 13:26:20;Xander@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 13:30:18;Ursul@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 13:30:47;Grace@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 13:33:13;Koosje@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 13:33:54;Anouk@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-03 13:34:57;Zach@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 13:34:58;Ronald@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 13:38:53;Dolores@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-03 13:40:30;Dolores@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-03 13:43:11;Iris@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 13:47:10;Xander@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 13:52:08;Claudia@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 13:54:32;Yorik@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-03 13:55:53;Dolores@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 13:56:52;Claudia@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 14:00:47;Ton@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 14:04:57;Ronald@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 14:06:52;Iris@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-03 14:09:37;Grace@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 14:10:35;Koosje@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 14:10:42;Quincy@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 14:11:28;Anouk@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 14:16:20;Ellen@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 14:20:01;Helen@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 14:20:55;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 14:25:55;Ellen@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 14:30:50;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 14:33:29;Iris@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 14:36:34;Manon@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 14:37:13;Ellen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 14:39:28;Yorik@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 14:41:51;Xander@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 14:43:15;Ton@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 14:46:51;Helen@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 14:51:30;Claudia@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 14:52:25;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 14:54:40;Koosje@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 14:57:25;Anouk@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 15:01:07;Manon@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 15:03:50;Manon@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-03 15:04:23;Grace@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 15:06:55;Koosje@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-03 15:11:32;Otto@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 15:11:54;Dolores@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-03 15:15:10;Fiona@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 15:15:32;Britt@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-03 15:17:29;Leontien@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-03 15:19:17;Koosje@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-03 15:19:31;Koosje@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 15:20:54;Leontien@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 15:25:03;Quincy@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 15:29:56;Quincy@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 15:33:18;Manon@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-03 15:33:18;Claudia@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 15:33:32;Steve@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-03 15:38:28;Helen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 15:38:43;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 15:42:41;Xander@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 15:45:32;Grace@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-03 15:47:46;Ronald@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-03 15:50:53;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 15:54:45;Leontien@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 15:58:33;Koosje@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-03 16:01:48;Quincy@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-03 16:06:22;Ronald@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-03 16:08:14;Claudia@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-03 16:11:32;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 16:14:02;Leontien@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 16:17:43;Victor@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 16:21:34;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 16:22:46;Anouk@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 16:25:26;Koosje@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 16:29:08;Grace@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 16:32:48;Grace@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-03 16:34:09;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-03 16:39:02;Steve@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 16:41:33;Iris@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-03 16:41:54;Ronald@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-03 16:42:56;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-03 16:47:03;Steve@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-03 16:49:23;Ellen@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-03 16:53:31;Britt@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-03 16:55:57;Leontien@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 17:00:03;Iris@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 17:04:54;Helen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-03 17:08:11;Manon@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-04 09:00:41;Koosje@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-04 09:01:20;Koosje@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-04 09:04:10;Fiona@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-04 09:06:33;Grace@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-04 09:09:44;Steve@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-04 09:10:53;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-04 09:14:42;Claudia@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-04 09:19:36;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-04 09:22:54;Anouk@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-04 09:23:31;Koosje@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-04 09:25:06;Britt@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-04 09:26:41;Dolores@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-04 09:28:54;Quincy@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-04 09:33:41;Ronald@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-04 09:35:28;Zach@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-04 09:38:23;Ronald@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-04 09:42:47;Iris@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-04 09:45:41;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-04 09:46:34;Anouk@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-04 09:50:42;Otto@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-04 09:53:24;Ronald@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-04 09:57:34;Britt@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-04 09:57:54;Grace@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-04 10:02:42;Iris@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-04 10:04:20;Xander@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-04 10:04:32;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-04 10:09:30;Steve@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-04 10:12:37;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-04 10:16:50;Helen@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-04 10:20:41;Ellen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-04 10:21:47;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-04 10:22:55;Helen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-04 10:26:44;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-04 10:28:30;Claudia@DutchFlowers.nl;Otto@DutchFlowers.nl
